ФИО,Год поступления,Форма обучения,Средний балл аттестата,Общий балл,Специальность,Адрес регистрации,Телефон,Математика,Физика,Химия,Биология,История,Обществоведение,Русский язык,Иностранный язык,Информатика
Степанов Наталья Михайловна,2022,бюджет,7.977512459936171,327.86941738079304,Экономика,"г. Гродно, ул. Фрунзе, д. 65",+375298852085,77.96575545140762,66.94777192901377,62.9593839844681,64.66963010164328,85.49936061864571,85.71543152234887,62.85953386897536,84.41310580767484,44.512141447086904
Алексеев Виктор Вадимович,2022,бюджет,8.582732608543976,313.9231614106494,Биология,"г. Молодечно, ул. Кирова, д. 33",+375294123902,93.0930634973311,56.729311569114394,66.52366071380915,68.4791111140694,43.655504439864174,48.22857137808445,54.442378521149564,38.91649471232037,60.234275009244044
Орлов Павел Юрьевич,2022,платное,8.163901463981741,314.4726854727012,Информатика,"г. Барановичи, ул. Советская, д. 79",+375297802999,65.9224381985308,90.19283923641768,67.66188132791392,75.45870878436085,50.132481692217944,72.81787840599924,43.6209914940703,73.35371251254763,76.71839339793532
Семенов Вадим Юрьевич,2022,платное,8.250757120375201,286.1430229124557,Юриспруденция,"г. Витебск, ул. Советская, д. 18",+375299010350,42.36608091562722,46.57395236585093,68.95842327380078,45.77477993663699,79.63206292099123,61.32862193539754,72.72261319000002,62.67476685231491,68.28449906519285
Морозов Александр Игоревич,2022,целевое,7.183862140701301,254.59661859237093,Экономика,"г. Борисов, ул. Мира, д. 97",+375295479421,68.03228181570425,68.7303985062709,63.90663395000334,51.91737215710893,44.871679738856876,55.373743083274206,65.2447507094954,59.35197228637945,61.430162991619625
Иванов Светлана Владимировна,2022,бюджет,8.234962552816322,301.9468916223019,Экономика,"г. Солигорск, ул. Кирова, д. 31",+375292042273,81.79142775438196,55.469317507652036,55.05828320479363,70.97806056432444,65.02587043626177,78.16155957182778,67.03901384712789,59.64427876792894,71.35183019980472
Семенов Евгений Юрьевич,2022,бюджет,9.094719983442491,309.5602637149784,Физика,"г. Жлобин, ул. Кирова, д. 99",+375296217344,64.83316871423503,72.55919526325799,59.41039068558553,57.98254823397401,65.00789949852802,81.47050172746775,76.22650091509243,40.31671209852891,81.22069990306049
Лебедев Павел Романович,2022,платное,9.37609603059853,330.0247074075997,Физика,"г. Борисов, ул. Советская, д. 18",+375299022561,78.86808520689203,85.90980425185967,90.18405668551148,75.35564319160471,63.739628934625934,75.6763271112713,62.173317496453365,60.35854564927433,71.48585764286267
Лебедев Юлия Кирилловна,2022,бюджет,7.648257235146699,317.474277768718,Математика,"г. Речица, ул. Мира, д. 97",+375294664338,66.81571334057999,90.32367724678116,67.49796185610558,39.01040737797088,65.51473939487133,28.49960238522564,69.38262025246553,83.8523148298899,51.1146606652192
Романов Юлия Андреевна,2022,платное,6.917632997558558,317.94546246714845,Химия,"г. Жлобин, ул. Мира, д. 68",+375297069742,94.54157433750287,52.41379943607095,64.410924129434,89.81663402462598,89.43880785796192,60.05543507771771,75.17194553112535,80.12213873296321,48.86273651192424
Петров Виктор Олегович,2022,целевое,8.524771171862668,354.94820384440686,Физика,"г. Жлобин, ул. Советская, д. 74",+375293514105,87.30874513154735,91.85014278708509,68.44321290261533,46.802784697469185,89.80591667549162,52.03543653282053,54.97293328242822,65.13506751734432,90.54160420714774
Павлов Мария Артемовна,2022,бюджет,7.254634534816654,294.81774481677166,Математика,"г. Барановичи, ул. Кирова, д. 75",+375299201172,79.1486550036191,79.63288530118106,60.65272002965199,68.37209271777759,22.056598834585458,55.55088811395302,63.61982902375171,63.48985916380493,65.7948497671734
Яковлев Дарья Алексеевна,2022,платное,8.247253468680322,329.4513355727314,Физика,"г. Молодечно, ул. Советская, д. 66",+375297969667,92.5547569831549,90.73019725214857,53.012916463227555,57.73743432649957,58.89078651587411,53.22510785760566,62.9253747604219,48.625768966686145,63.693846650624735
Павлов Ольга Юрьевна,2022,платное,7.264240099886283,306.5754738570536,Медицина,"г. Орша, ул. Кирова, д. 3",+375297642917,81.29529584221811,47.93526360510012,83.95355430762599,68.68422270834668,63.797478570569716,72.30516018918684,59.4958115294443,66.82111368211702,52.25355534168642
Орлов Кирилл Андреевич,2022,платное,8.075329821703276,286.4407792884341,Биология,"г. Гомель, ул. Мира, д. 45",+375292069713,72.9414056911966,48.80132480189641,73.23225836884218,59.51381701136253,52.63269379286843,55.726867599454934,56.1573037125693,56.377538311938316,59.073537002098064
Козлов Борис Алексеевич,2022,целевое,7.717711944136766,276.64396292494484,Лингвистика,"г. Орша, ул. Мира, д. 24",+375293272119,73.11775611198783,50.25352159727599,41.951987169162834,44.36933381635345,70.12797078805073,54.72118023275236,67.30003933802543,62.038833357501055,53.15818758788718
Павлов Валерия Игоревна,2022,бюджет,7.86132880703009,276.9559451053039,Юриспруденция,"г. Новополоцк, ул. Ленина, д. 88",+375293231198,68.92544198753347,51.63865420337518,53.80503266784849,46.09952536729034,74.68560829625224,66.51571365809185,68.596917198618,57.14133508065889,54.60555491321306
Семенов Наталья Никитична,2022,бюджет,6.840551670485358,269.1508379634065,Экономика,"г. Гродно, ул. Кирова, д. 29",+375291058272,76.83834516322504,100.0,65.24700036851861,44.93918104736984,58.5680362936639,57.23753666533548,58.791003760548584,66.66943942999241,73.73085413340243
Захаров Екатерина Олеговна,2022,целевое,5.186792904785268,273.2826644580187,Информатика,"г. Лида, ул. Гагарина, д. 49",+375294853123,73.83234084204753,68.64442158595597,86.08277027779997,55.18135850823133,87.48835565218803,72.212276431774,67.23100091003079,65.5309972097628,78.93797298216252
Морозов Дмитрий Васильевич,2022,бюджет,7.0601915755583375,278.272211511299,Химия,"г. Витебск, ул. Ленина, д. 85",+375298033690,72.21116605849244,72.67736956776483,74.51102816525895,60.94810153196425,59.213933241337955,85.56158274383236,78.70337573302079,59.069939859509525,74.2717391558713
Федоров Алексей Васильевич,2022,платное,7.309145747519938,275.31442882589033,Психология,"г. Могилев, ул. Ленина, д. 77",+375291563316,57.96128413173281,46.133010178056686,83.44333152762297,72.26006918170695,56.34924030937473,72.00161803725119,88.56204884359511,84.38938373043095,93.281703501722
Федоров Артем Алексеевич,2022,платное,6.853052756221226,299.5783211981866,Медицина,"г. Новополоцк, ул. Мира, д. 30",+375294645172,77.95624488747094,37.25036175868813,89.76934426118274,63.32220448732065,63.251633456439436,43.54046208550734,51.16699759891956,47.441063534254496,50.881871089862734
Федоров Павел Павлович,2022,бюджет,7.732929157144029,316.9771948235997,Информатика,"г. Мозырь, ул. Гагарина, д. 77",+375296379867,69.51731205074923,83.33333911780306,43.4270581040622,63.308121405208006,78.26938728458337,52.30205453229906,49.23121663878597,56.542130622296234,86.7972520836071
Захаров Дмитрий Никитич,2022,бюджет,8.974776602986875,305.22629668985803,Химия,"г. Борисов, ул. Мира, д. 39",+375295616316,69.68785705392402,67.2581497678206,63.977078501635766,81.81359510442948,66.12910961552652,55.38287293291674,47.421213023291536,46.69978616574814,68.02226004518866
Соловьев Татьяна Вадимовна,2022,платное,7.27520517791235,298.8847686276141,Информатика,"г. Лида, ул. Гагарина, д. 64",+375291786584,68.62692252971205,79.58386703551484,28.69459472096897,51.23073404014201,59.53411600693647,46.354748745272495,45.95240437815606,49.983306652966704,77.92192728326373
Яковлев Валерия Никитична,2022,целевое,7.959586781689114,291.0996315042096,Экономика,"г. Мозырь, ул. Кирова, д. 54",+375297849452,52.61768766675028,28.189497710474008,50.89702233214237,66.86529879080328,18.78742735912148,70.00269823848369,52.106282152238684,88.88337778208448,54.22467282430705
Борисов Иван Олегович,2022,бюджет,7.8447946852836115,300.80181995324983,Математика,"г. Полоцк, ул. Советская, д. 29",+375296045519,76.41257140087463,53.694335201928,71.52310824947605,63.23094758184432,67.62402959511884,100.0,28.738305907521173,92.24696649761108,55.688287208994666
Николаев Артем Кириллович,2022,платное,9.008579060235087,299.08761142495445,Математика,"г. Лида, ул. Гагарина, д. 68",+375293249703,74.54487754698758,70.75763666601956,51.452506076418615,64.94263103359513,37.24239454992481,71.25868751282648,53.757083926721194,63.69930660959642,53.24980713006279
Алексеев Кирилл Сергеевич,2022,бюджет,9.055046138235618,347.57817515080137,Юриспруденция,"г. Могилев, ул. Мира, д. 48",+375292551288,51.96997369475665,65.3768042731443,49.0356558642679,71.3688277488543,81.85507738790204,93.48608833296412,57.36654081751177,81.68654804757907,61.47101309308417
Петров Игорь Владимирович,2022,платное,8.682539622738261,313.72776247235197,Лингвистика,"г. Новополоцк, ул. Кирова, д. 78",+375291663497,49.21751418586904,71.17507969315922,57.079540558249775,59.037177343372534,75.91752484448372,63.78360594640016,73.83770956878041,77.14713183170527,83.67177086343277
Соловьев Татьяна Юрьевна,2022,бюджет,7.029034672726953,283.0316557667454,Физика,"г. Речица, ул. Советская, д. 62",+375294504577,83.69154592496896,70.44460473976129,46.66138757657514,74.3295083735663,73.14070188794692,82.09006013626473,50.94029061046156,56.55677016959479,58.605158374745656
Васильев Александр Васильевич,2022,бюджет,5.5434321075418325,249.0117525740489,Экономика,"г. Витебск, ул. Кирова, д. 97",+375299034958,84.96570510579447,53.002569311577034,69.60719692801236,57.14245341003283,64.86085542332341,63.523086101843326,61.27814174450852,45.08864029099277,57.19655762757023
